2017-02-15 21:03:13,251 - logger1 - INFO - read parameters successful
2017-02-15 21:03:13,298 - logger1 - INFO - create input_data_dict successful
2017-02-15 21:03:13,298 - logger1 - INFO - feature_pos_dict: defaultdict(<function GeneticAlgorithm.create_feature_pos_dict.<locals>.<lambda> at 0x000000EC9BAC8730>, {'9': {'name': 'percent_change_volume_over_last_wek', 'pos': [(15, 16), (16, 18), (18, 19), (19, 27), (27, 31)]}, '8': {'name': 'percent_change_price', 'pos': [(0, 1), (1, 3), (3, 4), (4, 8), (8, 15)]}, '15': {'name': 'percent_return_next_dividend', 'pos': [(41, 42), (42, 44), (44, 44), (44, 46), (46, 56)]}, '14': {'name': 'days_to_next_dividend', 'pos': [(31, 32), (32, 34), (34, 34), (34, 41), (41, 41)]}})
2017-02-15 21:03:13,298 - logger1 - DEBUG - ============get_classification_result START!!============
2017-02-15 21:03:13,298 - logger1 - DEBUG - chromosome_bits: [1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]
2017-02-15 21:03:13,298 - logger1 - DEBUG - solution name: 0
2017-02-15 21:03:13,298 - logger1 - DEBUG - date:2011-01-14, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-26.89580899, solution_feature_value:116.1, is_satisfied:False
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:VZ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-39.58601666, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:VZ, feature_name:percent_change_price, data_feature_value:-0.0536481, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:VZ, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:VZ, feature_name:percent_return_next_dividend, data_feature_value:1.31508, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-4.066178129, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:CVX, feature_name:percent_change_price, data_feature_value:-0.83293, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.71296, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,197 - logger1 - DEBUG - date:2011-05-13, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-50.39813923, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:AA, feature_name:percent_change_price, data_feature_value:-0.34965, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:AA, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.175439, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:8.054349931, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:BAC, feature_name:percent_change_price, data_feature_value:-2.85016, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:19.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:BAC, feature_name:percent_return_next_dividend, data_feature_value:0.0838223, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:TRV, feature_name:percent_change_volume_over_last_wek, data_feature_value:0.366416063, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:TRV, feature_name:percent_change_price, data_feature_value:-1.42338, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:TRV, feature_name:days_to_next_dividend, data_feature_value:26.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:TRV, feature_name:percent_return_next_dividend, data_feature_value:0.657789, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:KO, feature_name:percent_change_volume_over_last_wek, data_feature_value:-5.246821554, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,213 - logger1 - DEBUG - date:2011-05-13, stock:KO, feature_name:percent_change_price, data_feature_value:1.97427, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KO, feature_name:days_to_next_dividend, data_feature_value:31.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KO, feature_name:percent_return_next_dividend, data_feature_value:0.689352, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KRFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-19.32641275, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KRFT, feature_name:percent_change_price, data_feature_value:3.19432, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KRFT, feature_name:days_to_next_dividend, data_feature_value:46.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:KRFT, feature_name:percent_return_next_dividend, data_feature_value:0.831184, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:CSCO, feature_name:percent_change_volume_over_last_wek, data_feature_value:94.13941325, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:CSCO, feature_name:percent_change_price, data_feature_value:-3.70793, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:CSCO, feature_name:days_to_next_dividend, data_feature_value:53.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:CSCO, feature_name:percent_return_next_dividend, data_feature_value:0.35545, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:MCD, feature_name:percent_change_volume_over_last_wek, data_feature_value:0.427201971, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:MCD, feature_name:percent_change_price, data_feature_value:1.61087, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,228 - logger1 - DEBUG - date:2011-05-13, stock:MCD, feature_name:days_to_next_dividend, data_feature_value:14.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:MCD, feature_name:percent_return_next_dividend, data_feature_value:0.755512, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:BA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-27.66985604, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:BA, feature_name:percent_change_price, data_feature_value:-0.353045, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:BA, feature_name:days_to_next_dividend, data_feature_value:89.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:BA, feature_name:percent_return_next_dividend, data_feature_value:0.531444, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:DD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-1.058090097, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:DD, feature_name:percent_change_price, data_feature_value:-3.69494, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:DD, feature_name:days_to_next_dividend, data_feature_value:90.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:DD, feature_name:percent_return_next_dividend, data_feature_value:0.774901, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:PG, feature_name:percent_change_volume_over_last_wek, data_feature_value:-9.753897247, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:PG, feature_name:percent_change_price, data_feature_value:2.97243, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,244 - logger1 - DEBUG - date:2011-05-13, stock:PG, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:PG, feature_name:percent_return_next_dividend, data_feature_value:0.792701, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:MMM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-8.066837824, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:MMM, feature_name:percent_change_price, data_feature_value:0.745016, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:MMM, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:MMM, feature_name:percent_return_next_dividend, data_feature_value:0.572857, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:T, feature_name:percent_change_volume_over_last_wek, data_feature_value:-40.70147863, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:T, feature_name:percent_change_price, data_feature_value:0.673077, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:T, feature_name:days_to_next_dividend, data_feature_value:54.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:T, feature_name:percent_return_next_dividend, data_feature_value:1.36899, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:AXP, feature_name:percent_change_volume_over_last_wek, data_feature_value:-19.47955308, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:AXP, feature_name:percent_change_price, data_feature_value:-1.13863, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:AXP, feature_name:days_to_next_dividend, data_feature_value:47.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,260 - logger1 - DEBUG - date:2011-05-13, stock:AXP, feature_name:percent_return_next_dividend, data_feature_value:0.36371, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:PFE, feature_name:percent_change_volume_over_last_wek, data_feature_value:-34.24086638, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:PFE, feature_name:percent_change_price, data_feature_value:1.89966, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:PFE, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:PFE, feature_name:percent_return_next_dividend, data_feature_value:0.956023, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:UTX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-20.07977603, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:UTX, feature_name:percent_change_price, data_feature_value:0.112511, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:UTX, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:UTX, feature_name:percent_return_next_dividend, data_feature_value:0.539447, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:CAT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-3.697373467, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:CAT, feature_name:percent_change_price, data_feature_value:-4.0343, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:CAT, feature_name:days_to_next_dividend, data_feature_value:66.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:CAT, feature_name:percent_return_next_dividend, data_feature_value:0.432615, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,275 - logger1 - DEBUG - date:2011-05-13, stock:HPQ, feature_name:percent_change_volume_over_last_wek, data_feature_value:-9.609918892, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:HPQ, feature_name:percent_change_price, data_feature_value:-0.931601, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:HPQ, feature_name:days_to_next_dividend, data_feature_value:31.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:HPQ, feature_name:percent_return_next_dividend, data_feature_value:0.321703, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:INTC, feature_name:percent_change_volume_over_last_wek, data_feature_value:-32.9127897, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:INTC, feature_name:percent_change_price, data_feature_value:1.21055, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:INTC, feature_name:days_to_next_dividend, data_feature_value:82.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:INTC, feature_name:percent_return_next_dividend, data_feature_value:0.897053, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:MRK, feature_name:percent_change_volume_over_last_wek, data_feature_value:-27.91542263, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:MRK, feature_name:percent_change_price, data_feature_value:2.68624, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:MRK, feature_name:days_to_next_dividend, data_feature_value:31.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-05-13, stock:MRK, feature_name:percent_return_next_dividend, data_feature_value:1.02481, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-03-04, stock:IBM, feature_name:percent_change_volume_over_last_wek, data_feature_value:0.491083418, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,291 - logger1 - DEBUG - date:2011-03-04, stock:IBM, feature_name:percent_change_price, data_feature_value:-0.326435, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:IBM, feature_name:days_to_next_dividend, data_feature_value:63.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:IBM, feature_name:percent_return_next_dividend, data_feature_value:0.463449, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:MSFT, feature_name:percent_change_volume_over_last_wek, data_feature_value:25.2162659, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:MSFT, feature_name:percent_change_price, data_feature_value:-2.77257, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:MSFT, feature_name:days_to_next_dividend, data_feature_value:74.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:MSFT, feature_name:percent_return_next_dividend, data_feature_value:0.61657, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:XOM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-16.29610303, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:XOM, feature_name:percent_change_price, data_feature_value:-0.919995, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:XOM, feature_name:days_to_next_dividend, data_feature_value:68.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:XOM, feature_name:percent_return_next_dividend, data_feature_value:0.552421, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:HD, feature_name:percent_change_volume_over_last_wek, data_feature_value:-9.217280626, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:HD, feature_name:percent_change_price, data_feature_value:0.188425, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,306 - logger1 - DEBUG - date:2011-03-04, stock:HD, feature_name:days_to_next_dividend, data_feature_value:4.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:HD, feature_name:percent_return_next_dividend, data_feature_value:0.671682, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:WMT, feature_name:percent_change_volume_over_last_wek, data_feature_value:-19.12977317, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:WMT, feature_name:percent_change_price, data_feature_value:0.618357, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:WMT, feature_name:days_to_next_dividend, data_feature_value:5.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:WMT, feature_name:percent_return_next_dividend, data_feature_value:0.710582, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:DIS, feature_name:percent_change_volume_over_last_wek, data_feature_value:-6.79374919, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:DIS, feature_name:percent_change_price, data_feature_value:1.23199, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:DIS, feature_name:days_to_next_dividend, data_feature_value:280.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:DIS, feature_name:percent_return_next_dividend, data_feature_value:0.918484, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:GE, feature_name:percent_change_volume_over_last_wek, data_feature_value:-2.728027323, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:GE, feature_name:percent_change_price, data_feature_value:-2.7685, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:GE, feature_name:days_to_next_dividend, data_feature_value:104.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,322 - logger1 - DEBUG - date:2011-03-04, stock:GE, feature_name:percent_return_next_dividend, data_feature_value:0.687285, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JNJ, feature_name:percent_change_volume_over_last_wek, data_feature_value:35.88585823, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JNJ, feature_name:percent_change_price, data_feature_value:1.88553, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JNJ, feature_name:days_to_next_dividend, data_feature_value:83.0, solution_feature_value:75, operator: 01 is_satisfied:False
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JNJ, feature_name:percent_return_next_dividend, data_feature_value:0.933508, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JPM, feature_name:percent_change_volume_over_last_wek, data_feature_value:-0.349931606, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JPM, feature_name:percent_change_price, data_feature_value:-2.75582, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JPM, feature_name:days_to_next_dividend, data_feature_value:31.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:JPM, feature_name:percent_return_next_dividend, data_feature_value:0.549209, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:VZ, feature_name:percent_change_volume_over_last_wek, data_feature_value:38.86118906, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:VZ, feature_name:percent_change_price, data_feature_value:0.0554631, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:VZ, feature_name:days_to_next_dividend, data_feature_value:33.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:VZ, feature_name:percent_return_next_dividend, data_feature_value:1.35809, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,338 - logger1 - DEBUG - date:2011-03-04, stock:CVX, feature_name:percent_change_volume_over_last_wek, data_feature_value:-16.72485624, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:CVX, feature_name:percent_change_price, data_feature_value:1.43723, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:CVX, feature_name:days_to_next_dividend, data_feature_value:75.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:CVX, feature_name:percent_return_next_dividend, data_feature_value:0.703614, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:AA, feature_name:percent_change_volume_over_last_wek, data_feature_value:-17.66315005, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:AA, feature_name:percent_change_price, data_feature_value:-1.36823, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:AA, feature_name:days_to_next_dividend, data_feature_value:69.0, solution_feature_value:75, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:AA, feature_name:percent_return_next_dividend, data_feature_value:0.180941, solution_feature_value:3.912, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:BAC, feature_name:percent_change_volume_over_last_wek, data_feature_value:-1.794490244, solution_feature_value:116.1, operator: 11 is_satisfied:False
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:BAC, feature_name:percent_change_price, data_feature_value:-1.05116, solution_feature_value:3.3, operator: 01 is_satisfied:True
2017-02-15 22:27:11,353 - logger1 - DEBUG - date:2011-03-04, stock:BAC, feature_name:days_to_next_dividend, data_feature_value:89.0, solution_feature_value:75, operator: 01 is_satisfied:False
